Age,Income,LoanAmount,CreditScore,Married,Education,Gender,Approved
32,115386,89815666,829,No,Graduate,Male,0
42,237995,89821317,523,No,Non-Graduate,Female,1
21,31826,89869380,608,Yes,Non-Graduate,Male,0
57,59339,89912368,723,Yes,Graduate,Male,0
62,55282,89927858,551,No,Non-Graduate,Male,0
24,168395,89949723,798,No,Non-Graduate,Male,1
49,261310,89996118,415,No,Graduate,Male,1
57,375398,90006873,821,Yes,Graduate,Female,1
45,348082,90017343,675,Yes,Graduate,Male,1
44,290095,90028549,370,No,Graduate,Female,1
64,204100,90046288,755,Yes,Non-Graduate,Female,1
64,59710,90050808,600,No,Graduate,Male,0
61,312706,90085232,435,Yes,Graduate,Female,1
32,309987,90146754,490,Yes,Graduate,Female,1
23,384691,90167325,323,No,Non-Graduate,Female,1
29,356033,90185352,796,Yes,Graduate,Male,1
27,375288,90257373,527,No,Non-Graduate,Female,1
60,362165,90276943,707,No,Non-Graduate,Female,1
49,173885,90284486,837,Yes,Non-Graduate,Male,0
56,306287,90317552,843,Yes,Graduate,Female,1
48,148652,90318972,557,No,Non-Graduate,Female,1
41,140654,90369129,814,No,Graduate,Female,1
51,24655,90400186,815,Yes,Graduate,Male,1
31,43065,90436071,780,No,Non-Graduate,Female,1
62,122153,90474848,392,Yes,Non-Graduate,Female,1
54,55525,90496793,707,Yes,Graduate,Male,0
33,23178,90522612,632,Yes,Non-Graduate,Male,0
24,178099,90539589,689,Yes,Graduate,Male,1
51,38019,90582349,620,Yes,Graduate,Female,0
51,133218,90598785,467,Yes,Graduate,Female,0
45,293306,90697773,544,Yes,Graduate,Male,1
53,396295,90704290,591,No,Non-Graduate,Male,1
53,359619,90788639,764,No,Non-Graduate,Female,1
26,68825,90821693,589,No,Graduate,Male,0
39,274292,90848137,405,Yes,Non-Graduate,Male,1
35,340646,90856778,531,Yes,Non-Graduate,Female,1
26,393192,90861490,455,Yes,Graduate,Female,1
31,337817,90867583,647,No,Non-Graduate,Male,1
45,381185,90872995,351,Yes,Graduate,Male,1
35,342870,90882738,527,Yes,Graduate,Male,0
56,178058,90884167,809,No,Graduate,Male,1
23,358526,90889232,344,Yes,Non-Graduate,Male,1
48,387510,90944607,411,Yes,Non-Graduate,Female,1
23,351368,90946665,679,No,Non-Graduate,Male,1
61,361073,90963343,533,No,Non-Graduate,Female,1
63,240934,90981012,559,Yes,Non-Graduate,Female,1
52,318113,90984502,431,Yes,Graduate,Male,1
40,310507,90984935,666,Yes,Graduate,Male,1
23,338041,91028617,334,Yes,Graduate,Male,1
31,226749,91030031,804,No,Non-Graduate,Female,1
22,334027,91094166,584,Yes,Non-Graduate,Female,1
45,33288,91105483,305,No,Graduate,Male,0
53,340610,91135319,473,Yes,Graduate,Female,1
59,192502,91169900,740,No,Non-Graduate,Female,0
31,230047,91200030,847,Yes,Non-Graduate,Male,1
41,306218,91215877,550,No,Graduate,Male,1
47,206944,91252152,686,Yes,Graduate,Female,0
62,57052,91266643,369,Yes,Non-Graduate,Male,0
47,330281,91292991,802,Yes,Non-Graduate,Female,1
30,330877,91293319,835,Yes,Non-Graduate,Male,1
47,360497,91296316,330,Yes,Graduate,Male,1
28,127615,91302545,640,No,Graduate,Female,0
28,193501,91325031,730,No,Graduate,Male,1
59,110140,91345196,608,No,Non-Graduate,Female,0
53,276681,91351130,377,No,Graduate,Male,1
45,24922,91354306,599,Yes,Graduate,Male,0
35,36365,91386731,832,Yes,Non-Graduate,Male,0
42,111128,91395123,372,Yes,Non-Graduate,Female,0
44,124672,91510647,795,Yes,Non-Graduate,Female,1
56,38557,91538977,574,No,Graduate,Male,0
48,386464,91541527,306,Yes,Non-Graduate,Female,1
46,197833,91546621,360,No,Graduate,Male,0
56,333804,91555230,677,Yes,Graduate,Male,1
21,209167,91556851,559,Yes,Graduate,Male,1
41,308172,91577227,436,Yes,Graduate,Female,1
48,62782,91587281,406,No,Non-Graduate,Male,0
56,111229,91592204,418,Yes,Non-Graduate,Male,0
39,177255,91637448,597,Yes,Graduate,Female,1
55,297483,91641849,630,No,Graduate,Male,0
38,360435,91670146,560,Yes,Graduate,Female,1
48,214243,91673856,753,Yes,Graduate,Female,1
46,172049,91681443,311,No,Graduate,Male,0
46,137026,91689147,457,Yes,Graduate,Female,1
39,374403,91734038,434,No,Non-Graduate,Female,1
33,230387,91743069,308,No,Non-Graduate,Female,1
56,390579,91746353,645,No,Non-Graduate,Male,1
36,356092,91755578,429,No,Non-Graduate,Male,1
28,347565,91806629,600,Yes,Graduate,Male,1
57,179788,91809516,329,No,Graduate,Male,0
37,271881,91821877,809,No,Graduate,Male,1
35,70906,91842401,589,No,Non-Graduate,Female,0
38,184211,91871598,786,Yes,Graduate,Male,1
32,249937,91878592,711,Yes,Non-Graduate,Male,1
31,244440,91880785,660,No,Non-Graduate,Female,1
55,355510,91888419,797,Yes,Graduate,Female,1
48,181564,91913544,506,Yes,Graduate,Male,1
50,54112,91929761,333,No,Graduate,Female,0
42,296999,91993608,742,No,Non-Graduate,Male,1
32,357353,92027711,686,No,Graduate,Male,1
35,200109,92033072,568,No,Non-Graduate,Male,1
23,246256,92036290,408,Yes,Non-Graduate,Male,1
48,375933,92047553,686,Yes,Non-Graduate,Female,1
62,321173,92101777,551,Yes,Graduate,Male,1
62,362196,92201012,708,No,Non-Graduate,Female,1
33,277424,92221728,340,Yes,Non-Graduate,Male,1
48,184052,92231414,586,Yes,Non-Graduate,Female,1
35,257330,92233826,448,No,Non-Graduate,Female,1
55,35734,92235230,826,Yes,Non-Graduate,Male,0
43,111679,92253726,343,Yes,Graduate,Female,0
55,127724,92258169,590,No,Non-Graduate,Male,0
59,88274,92326880,808,No,Graduate,Male,0
57,186465,92359162,829,Yes,Non-Graduate,Male,1
52,87163,92370038,584,No,Graduate,Female,0
38,58185,92380182,416,No,Graduate,Male,0
23,71272,92405861,674,No,Non-Graduate,Male,0
46,93169,92419099,411,Yes,Non-Graduate,Male,0
48,333572,92529944,510,Yes,Graduate,Male,1
31,334557,92571227,709,Yes,Graduate,Male,1
57,325402,92579665,841,Yes,Non-Graduate,Male,1
57,156016,92609751,300,No,Graduate,Male,1
37,251977,92619426,457,Yes,Non-Graduate,Female,1
28,207646,92622538,670,Yes,Graduate,Male,1
37,76396,92651278,725,No,Graduate,Male,0
43,218360,92658609,308,No,Non-Graduate,Male,0
34,353329,92659007,485,No,Non-Graduate,Female,1
45,178635,92667293,387,No,Non-Graduate,Male,0
30,321566,92733469,746,Yes,Non-Graduate,Female,1
40,237220,92746053,385,No,Graduate,Male,0
61,307740,92779184,849,No,Graduate,Male,1
34,186991,92831051,585,No,Graduate,Female,1
51,156319,92834079,840,No,Graduate,Female,1
49,128237,92865108,777,Yes,Graduate,Female,0
37,285372,92872059,819,No,Non-Graduate,Male,1
33,132150,92885265,441,No,Graduate,Female,1
23,266592,92886204,800,Yes,Graduate,Male,1
22,61954,92890517,594,Yes,Graduate,Female,0
38,78645,92897217,396,Yes,Graduate,Male,0
52,100206,92932625,815,No,Graduate,Female,1
49,391687,92937697,419,Yes,Graduate,Female,1
22,319155,92947331,641,Yes,Graduate,Female,1
25,387084,92966064,608,Yes,Non-Graduate,Male,1
55,58871,92974205,405,Yes,Non-Graduate,Male,0
36,65784,92987044,632,No,Non-Graduate,Male,1
49,321033,92995419,317,No,Non-Graduate,Female,1
59,130084,92998763,330,Yes,Non-Graduate,Male,0
21,281498,92999306,703,Yes,Graduate,Female,1
45,99335,93059144,607,No,Graduate,Female,0
60,372580,93127902,547,No,Non-Graduate,Female,0
33,251449,93142955,463,No,Graduate,Male,1
47,217286,93195594,733,Yes,Non-Graduate,Female,0
42,335104,93217166,804,Yes,Non-Graduate,Female,1
24,174536,93229720,527,Yes,Graduate,Male,1
39,376687,93243083,766,No,Graduate,Female,1
28,96946,93276681,755,Yes,Non-Graduate,Female,0
28,174099,93280802,842,No,Graduate,Female,1
54,157815,93317252,326,No,Non-Graduate,Male,0
57,319569,93329342,609,No,Non-Graduate,Female,1
43,185637,93362978,615,Yes,Graduate,Male,1
26,69434,93377612,524,No,Non-Graduate,Male,0
45,394485,93386708,680,No,Non-Graduate,Male,1
55,321704,93410706,416,No,Non-Graduate,Male,1
52,103123,93451435,472,Yes,Non-Graduate,Male,0
53,315901,93502444,714,Yes,Graduate,Male,1
30,287531,93503722,700,No,Graduate,Female,1
27,101515,93508667,612,Yes,Non-Graduate,Female,1
53,115119,93512823,453,Yes,Non-Graduate,Male,0
53,141280,93513821,331,No,Graduate,Male,0
37,211848,93520071,448,No,Non-Graduate,Male,1
43,180974,93536209,699,Yes,Graduate,Male,1
52,326020,93562567,792,Yes,Graduate,Male,1
53,361702,93567010,469,No,Graduate,Female,0
63,345724,93587715,635,Yes,Graduate,Female,1
59,171770,93621059,365,No,Graduate,Male,0
35,182007,93622588,808,No,Graduate,Male,0
47,364076,93628004,548,Yes,Graduate,Female,1
24,211285,93647305,322,Yes,Non-Graduate,Male,1
45,118273,93666999,595,Yes,Graduate,Female,0
35,153114,93701691,348,No,Graduate,Male,0
49,292847,93725022,555,Yes,Graduate,Male,1
57,257919,93733987,350,Yes,Graduate,Male,1
55,376918,93750429,821,Yes,Graduate,Male,1
29,397636,93881197,326,Yes,Graduate,Male,1
49,398226,93901107,508,Yes,Graduate,Female,1
59,105474,93906359,836,No,Graduate,Male,0
41,25594,93907850,652,Yes,Non-Graduate,Female,1
58,188606,93913325,606,No,Graduate,Female,1
52,34678,93913349,465,No,Non-Graduate,Male,0
44,211375,93943619,435,Yes,Graduate,Female,0
60,31618,93951672,839,Yes,Non-Graduate,Male,0
59,143711,93955393,556,Yes,Non-Graduate,Male,0
59,61025,93959813,693,No,Non-Graduate,Female,0
41,54523,93962864,840,No,Graduate,Male,0
60,36940,93983273,416,Yes,Non-Graduate,Male,0
41,262434,93997148,831,Yes,Non-Graduate,Female,1
44,23981,94003028,504,Yes,Graduate,Male,0
55,117462,94018029,714,Yes,Non-Graduate,Female,1
37,250168,94018144,402,Yes,Graduate,Male,0
32,25499,94024237,844,Yes,Non-Graduate,Female,0
49,187896,94044715,616,No,Non-Graduate,Male,1
62,200449,94055046,718,No,Graduate,Female,1
44,52376,94059036,711,No,Graduate,Female,0
47,125573,94098636,606,Yes,Non-Graduate,Male,1
52,111493,94108022,678,Yes,Graduate,Male,0
48,186353,94178110,337,Yes,Graduate,Male,1
62,129863,94194843,519,Yes,Non-Graduate,Female,0
49,164491,94219960,450,No,Graduate,Female,0
45,137192,94260244,441,Yes,Graduate,Male,0
50,392428,94288814,376,No,Graduate,Female,1
37,154693,94329211,503,Yes,Graduate,Male,1
58,210285,94338478,680,Yes,Non-Graduate,Male,1
27,171990,94368493,491,No,Non-Graduate,Female,0
56,66032,94396428,617,Yes,Non-Graduate,Male,0
30,323806,94401499,342,No,Non-Graduate,Female,1
55,135158,94427544,457,Yes,Graduate,Male,0
53,170056,94441407,460,Yes,Non-Graduate,Male,0
26,397411,94473859,515,No,Non-Graduate,Female,1
43,61115,94481120,328,Yes,Graduate,Female,0
44,106394,94499905,670,Yes,Graduate,Female,0
60,27235,94509032,628,Yes,Non-Graduate,Male,0
51,135375,94510341,402,Yes,Graduate,Female,0
42,77196,94549890,422,No,Graduate,Male,0
38,74460,94556821,692,No,Non-Graduate,Male,0
41,40711,94581855,800,No,Non-Graduate,Female,0
47,209921,94627542,826,Yes,Non-Graduate,Male,1
52,352586,94632543,639,Yes,Non-Graduate,Male,1
47,113109,94635818,319,No,Graduate,Female,0
58,233614,94647992,462,No,Graduate,Male,0
49,325273,94733654,774,Yes,Non-Graduate,Female,1
39,137174,94800650,411,Yes,Graduate,Female,0
52,104981,94827759,538,No,Graduate,Male,1
25,216521,94867665,818,No,Graduate,Female,1
50,382811,94883775,827,Yes,Graduate,Male,1
40,283328,94903898,587,Yes,Non-Graduate,Male,1
42,134161,94926847,412,Yes,Graduate,Male,0
23,32062,94977156,845,No,Non-Graduate,Female,1
28,164233,95041132,666,Yes,Graduate,Female,0
27,92573,95042555,832,No,Non-Graduate,Female,1
26,311568,95049318,444,Yes,Graduate,Male,1
44,345361,95076751,491,Yes,Non-Graduate,Male,1
47,332719,95136029,406,No,Non-Graduate,Female,1
44,27697,95138190,492,Yes,Non-Graduate,Female,0
42,325745,95172008,444,No,Graduate,Male,1
54,119764,95190433,341,No,Graduate,Female,0
47,86133,95219825,449,Yes,Graduate,Female,0
37,233493,95226195,765,Yes,Graduate,Male,1
34,321549,95227006,742,No,Non-Graduate,Female,1
60,302894,95262490,570,Yes,Non-Graduate,Male,1
58,196687,95270503,627,Yes,Non-Graduate,Female,1
61,291265,95292134,558,Yes,Graduate,Female,1
33,90411,95301941,778,Yes,Non-Graduate,Female,0
42,199047,95361199,722,Yes,Non-Graduate,Female,0
50,246599,95370377,578,No,Non-Graduate,Female,1
35,164825,95372087,568,No,Graduate,Male,0
49,151562,95453971,450,Yes,Non-Graduate,Male,0
45,117382,95476521,547,Yes,Graduate,Female,0
30,242603,95481464,830,Yes,Non-Graduate,Female,1
22,306674,95510015,800,No,Graduate,Male,1
26,113297,95513627,739,Yes,Non-Graduate,Male,1
28,387508,95531224,356,No,Graduate,Female,1
28,389947,95531270,677,Yes,Non-Graduate,Male,1
32,310979,95532415,429,No,Non-Graduate,Male,1
37,45345,95539222,475,No,Non-Graduate,Female,0
52,384069,95544342,418,Yes,Non-Graduate,Male,1
45,258540,95556833,719,Yes,Non-Graduate,Male,1
35,300444,95556950,474,No,Non-Graduate,Male,1
23,127357,95602256,783,No,Non-Graduate,Female,1
50,326391,95612396,790,Yes,Non-Graduate,Male,1
43,240994,95616526,360,No,Non-Graduate,Male,1
36,295375,95646349,697,Yes,Non-Graduate,Male,1
51,178761,95669456,811,No,Non-Graduate,Female,1
57,40365,95682165,568,No,Non-Graduate,Male,0
41,197476,95705667,379,No,Non-Graduate,Male,1
41,113948,95726177,702,Yes,Non-Graduate,Male,1
23,110715,95738510,317,Yes,Non-Graduate,Female,0
24,368627,95750373,839,Yes,Non-Graduate,Female,1
35,368984,95752454,304,Yes,Non-Graduate,Female,0
32,128241,95764800,726,Yes,Non-Graduate,Male,1
37,191169,95776338,741,No,Graduate,Female,1
53,290675,95781298,402,No,Graduate,Male,1
61,362962,95808007,387,No,Graduate,Female,1
46,30785,95815712,504,Yes,Non-Graduate,Male,0
23,289039,95850530,766,Yes,Graduate,Female,1
31,377171,95866572,573,No,Graduate,Female,1
53,206950,95901865,825,No,Graduate,Female,1
36,311736,95969521,387,No,Graduate,Female,1
52,170641,96048886,773,No,Non-Graduate,Male,1
58,36709,96065583,492,Yes,Non-Graduate,Female,0
33,315657,96102426,445,No,Non-Graduate,Female,1
49,247459,96126517,694,Yes,Graduate,Female,1
37,381417,96153472,564,Yes,Non-Graduate,Male,1
52,331714,96186536,691,No,Non-Graduate,Female,1
52,38320,96214845,525,No,Graduate,Male,0
27,338555,96238954,646,Yes,Graduate,Female,1
57,53783,96260592,493,Yes,Graduate,Female,0
53,65689,96264498,577,Yes,Non-Graduate,Female,0
55,31345,96272157,824,No,Graduate,Male,0
23,266855,96272263,402,No,Non-Graduate,Male,1
53,174672,96280916,484,Yes,Non-Graduate,Female,1
61,62968,96288963,728,No,Graduate,Female,0
23,199425,96299086,430,No,Non-Graduate,Female,0
45,152886,96336815,673,No,Non-Graduate,Male,0
43,77062,96348591,419,No,Non-Graduate,Male,0
36,317438,96359339,515,Yes,Graduate,Female,1
25,242809,96418817,773,Yes,Non-Graduate,Female,1
36,64036,96428799,771,Yes,Graduate,Male,0
55,268044,96443215,599,Yes,Non-Graduate,Male,1
44,178477,96444932,307,Yes,Graduate,Female,0
62,311576,96448821,819,Yes,Graduate,Male,1
51,277231,96461120,382,Yes,Graduate,Male,0
40,381541,96505811,484,Yes,Graduate,Female,1
52,142357,96506730,688,No,Graduate,Male,0
60,185486,96522013,631,Yes,Graduate,Male,1
51,319477,96534478,841,No,Graduate,Female,1
64,332712,96536145,701,Yes,Non-Graduate,Male,1
64,355446,96540001,410,Yes,Graduate,Female,1
26,355325,96553272,302,No,Graduate,Female,1
37,182002,96558156,746,No,Graduate,Male,1
35,80561,96574141,596,No,Non-Graduate,Male,1
25,385837,96595188,603,Yes,Non-Graduate,Male,1
28,240686,96608901,457,No,Non-Graduate,Male,1
57,223754,96611327,663,Yes,Graduate,Male,0
34,368089,96615551,649,Yes,Non-Graduate,Female,1
33,41577,96637494,496,No,Non-Graduate,Male,0
56,208704,96659677,726,Yes,Graduate,Female,1
37,248338,96664143,365,Yes,Non-Graduate,Female,1
54,262599,96665343,508,Yes,Graduate,Female,1
55,395572,96683572,655,Yes,Graduate,Male,1
59,316221,96684711,391,No,Graduate,Female,1
48,43525,96697803,721,No,Non-Graduate,Female,0
39,164338,96734737,438,No,Non-Graduate,Female,0
60,348681,96743806,673,No,Non-Graduate,Female,1
29,266549,96748064,673,No,Graduate,Female,1
39,51831,96748474,476,No,Non-Graduate,Female,0
34,138104,96749106,571,No,Non-Graduate,Female,0
34,308763,96769691,567,No,Graduate,Female,1
50,176625,96810914,635,Yes,Non-Graduate,Female,1
28,122834,96850079,796,No,Graduate,Male,0
63,306744,96858171,642,Yes,Graduate,Female,1
38,142002,96869441,415,Yes,Graduate,Female,0
22,358144,96894786,731,Yes,Graduate,Male,1
51,391742,96913887,337,No,Non-Graduate,Male,1
64,27452,96941318,702,No,Non-Graduate,Male,0
33,133396,96946111,578,No,Graduate,Female,0
42,369982,96959525,300,No,Graduate,Male,1
32,55733,96980986,377,No,Non-Graduate,Female,0
26,269836,97029096,680,No,Non-Graduate,Male,1
52,64135,97034556,757,No,Non-Graduate,Male,1
26,83014,97037902,704,No,Graduate,Female,0
48,364953,97041339,672,Yes,Non-Graduate,Female,1
55,187442,97043764,309,Yes,Non-Graduate,Male,0
42,368951,97069600,518,Yes,Non-Graduate,Male,1
27,284954,97072350,524,Yes,Non-Graduate,Female,1
56,136547,97087538,559,Yes,Non-Graduate,Female,0
58,65807,97095315,716,No,Non-Graduate,Male,0
58,176164,97169280,343,Yes,Graduate,Male,1
35,137265,97225347,522,Yes,Non-Graduate,Female,1
45,148023,97226512,467,Yes,Graduate,Male,1
44,317225,97237011,572,No,Graduate,Female,1
36,301383,97283692,541,No,Graduate,Male,1
25,288614,97294628,453,Yes,Graduate,Male,0
30,269200,97322216,448,Yes,Non-Graduate,Female,1
40,87421,97374142,508,No,Non-Graduate,Male,0
60,381462,97376928,848,No,Graduate,Male,1
50,285369,97390944,645,Yes,Non-Graduate,Female,1
53,262878,97401988,779,No,Non-Graduate,Male,1
63,388117,97408709,386,Yes,Non-Graduate,Female,1
31,350331,97427120,501,Yes,Non-Graduate,Female,1
55,388946,97430929,654,No,Graduate,Female,1
55,308480,97470236,700,Yes,Graduate,Female,1
54,350322,97478997,589,Yes,Graduate,Female,1
40,298518,97483358,766,No,Graduate,Female,1
61,186305,97486118,562,No,Graduate,Male,1
42,67779,97486528,388,No,Non-Graduate,Male,0
33,245756,97507817,647,No,Graduate,Female,1
45,382709,97534179,363,Yes,Non-Graduate,Female,1
27,104146,97535472,577,No,Non-Graduate,Male,0
64,81264,97544743,809,Yes,Non-Graduate,Female,0
57,326822,97548073,371,No,Non-Graduate,Male,1
50,173706,97552486,487,Yes,Graduate,Female,0
33,162832,97590611,553,Yes,Non-Graduate,Male,0
34,115419,97630220,409,No,Graduate,Male,0
46,328859,97631544,437,No,Graduate,Female,1
60,328019,97637488,448,Yes,Non-Graduate,Female,1
39,119862,97691908,784,Yes,Non-Graduate,Male,0
40,274657,97692936,817,No,Non-Graduate,Male,1
46,195858,97704693,786,Yes,Non-Graduate,Male,1
50,201693,97717481,457,Yes,Non-Graduate,Female,1
37,244522,97747268,428,Yes,Non-Graduate,Female,0
41,353977,97767212,745,No,Graduate,Female,1
34,23089,97781611,309,No,Non-Graduate,Male,0
36,311230,97790767,415,No,Non-Graduate,Male,1
61,145555,97794582,563,No,Graduate,Female,0
55,148692,97810203,692,Yes,Graduate,Female,0
55,174648,97820787,659,Yes,Graduate,Female,0
27,90934,97917234,497,No,Non-Graduate,Female,0
30,367360,97925045,437,No,Graduate,Male,1
48,370434,97963004,487,No,Non-Graduate,Male,1
33,225924,97971265,667,Yes,Graduate,Female,0
46,114924,98027123,331,No,Non-Graduate,Female,0
45,292017,98031045,368,Yes,Graduate,Male,1
58,239631,98059827,447,Yes,Non-Graduate,Male,1
46,262113,98085573,742,Yes,Graduate,Male,1
64,103791,98094320,402,Yes,Graduate,Female,0
34,190851,98099488,693,Yes,Graduate,Female,0
35,57310,98125257,755,Yes,Non-Graduate,Female,0
49,51601,98160586,427,No,Graduate,Female,0
25,20370,98162749,620,No,Graduate,Female,0
50,303774,98162972,780,No,Graduate,Male,1
23,251226,98189733,426,No,Non-Graduate,Female,1
57,64331,98244846,304,No,Graduate,Male,0
31,165338,98252791,350,Yes,Non-Graduate,Female,1
32,358767,98259184,514,No,Non-Graduate,Male,0
48,32497,98262359,410,No,Non-Graduate,Female,0
62,41341,98273346,703,No,Non-Graduate,Male,1
62,326901,98281340,729,Yes,Non-Graduate,Male,1
57,227028,98305362,715,Yes,Non-Graduate,Male,0
55,23285,98306995,512,No,Non-Graduate,Female,0
49,242633,98312443,582,Yes,Non-Graduate,Male,1
60,195309,98356623,448,Yes,Graduate,Male,0
43,301504,98387339,804,Yes,Graduate,Male,1
60,63066,98400612,595,Yes,Non-Graduate,Female,0
54,141225,98449431,743,No,Non-Graduate,Male,1
59,268495,98463760,815,No,Non-Graduate,Female,1
45,113831,98470910,540,Yes,Graduate,Male,0
41,359172,98492181,621,Yes,Graduate,Male,1
22,158442,98499006,704,Yes,Graduate,Male,0
42,85785,98519979,311,No,Graduate,Male,1
60,297331,98539048,357,Yes,Non-Graduate,Male,1
53,146202,98542348,805,No,Non-Graduate,Female,1
25,32224,98577193,740,No,Graduate,Male,0
64,314358,98592005,512,No,Non-Graduate,Female,1
62,142013,98592632,716,Yes,Graduate,Female,0
46,116881,98629950,364,No,Graduate,Male,0
29,347036,98629955,511,No,Graduate,Female,1
61,363331,98714835,569,Yes,Non-Graduate,Female,1
49,230765,98733867,576,Yes,Non-Graduate,Female,1
64,220065,98734795,617,No,Non-Graduate,Female,1
37,355417,98778396,657,Yes,Graduate,Female,1
48,106155,98781373,377,Yes,Non-Graduate,Female,0
46,48926,98803165,335,Yes,Non-Graduate,Male,1
26,32336,98821896,634,Yes,Non-Graduate,Male,0
44,152965,98841381,815,No,Non-Graduate,Male,1
59,370218,98842157,780,No,Non-Graduate,Male,1
54,80107,98854396,413,No,Non-Graduate,Male,0
28,179892,98856551,327,Yes,Non-Graduate,Female,1
54,210861,98885235,706,Yes,Graduate,Female,1
21,45901,98916603,593,Yes,Graduate,Female,1
